,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Los Angeles,34.050422,-118.248704,Kismet Falafel,34.05079084481737,-118.2490068306153,Falafel Restaurant,1
1,Los Angeles,34.050422,-118.248704,Eggslut,34.050635199177485,-118.24867771275146,Breakfast Spot,1
2,Los Angeles,34.050422,-118.248704,Mezcalero,34.047844988248904,-118.2509173805323,Mexican Restaurant,1
3,Los Angeles,34.050422,-118.248704,Donut Friend,34.047855,-118.25117,Donut Shop,1
4,Los Angeles,34.050422,-118.248704,Yuko Soup Bar,34.047057459485785,-118.24908344646394,Soup Place,1
5,Los Angeles,34.050422,-118.248704,Wake and Late,34.045133613669336,-118.24967302908927,Restaurant,1
6,Los Angeles,34.050422,-118.248704,Tacos Tumbras a Tomas,34.050717939735634,-118.24884959560394,Mexican Restaurant,1
7,Los Angeles,34.050422,-118.248704,Café Dulcé,34.0488687598013,-118.24050832309565,Bakery,1
8,Los Angeles,34.050422,-118.248704,Villa Moreliana,34.05054769326136,-118.2486096913253,Mexican Restaurant,1
9,Los Angeles,34.050422,-118.248704,sweetgreen,34.0505422,-118.2541173,Salad Place,1
10,Los Angeles,34.050422,-118.248704,Tender Greens,34.04829407769386,-118.25453853491514,Salad Place,1
11,Los Angeles,34.050422,-118.248704,Sonoratown,34.04167953537247,-118.25209517053675,Taco Place,1
12,Los Angeles,34.050422,-118.248704,Batavia,34.05085777861378,-118.25484293422409,Café,1
13,Los Angeles,34.050422,-118.248704,Olio Wood Fire Pizzeria,34.05074618994278,-118.24895300016844,Pizza Place,1
14,Los Angeles,34.050422,-118.248704,Mitsuru Cafe,34.04895851153433,-118.24000092940908,Japanese Restaurant,1
15,Los Angeles,34.050422,-118.248704,Chick-fil-A,34.0493889,-118.2594226,Fast Food Restaurant,1
16,Los Angeles,34.050422,-118.248704,Kula Revolving Sushi Bar,34.04868370348696,-118.24067333963342,Sushi Restaurant,1
17,Los Angeles,34.050422,-118.248704,85C Bakery Cafe,34.048646,-118.257311,Bakery,1
18,Los Angeles,34.050422,-118.248704,sweetgreen,34.04479688141642,-118.25639526161453,Salad Place,1
19,Los Angeles,34.050422,-118.248704,Poppy + Rose,34.040564902353566,-118.24994252070765,Breakfast Spot,1
20,Los Angeles,34.050422,-118.248704,Beard Papa's,34.04543377632982,-118.2383663342572,Bakery,1
21,Los Angeles,34.050422,-118.248704,Prime Pizza,34.04806336859937,-118.2393926242408,Pizza Place,1
22,Los Angeles,34.050422,-118.248704,Suehiro Cafe,34.04971747456292,-118.23998934226726,Yoshoku Restaurant,1
23,Los Angeles,34.050422,-118.248704,Shake Shack,34.044602523666065,-118.25608970117,Burger Joint,1
24,Los Angeles,34.050422,-118.248704,Astro Doughnuts and Fried Chicken  ,34.048386828017925,-118.25468982305235,Southern / Soul Food Restaurant,1
25,Los Angeles,34.050422,-118.248704,Blu Jam Cafe,34.04679351872283,-118.25112642918464,Breakfast Spot,1
26,Los Angeles,34.050422,-118.248704,Philippe The Original,34.0596215334771,-118.23701322672596,Sandwich Place,1
27,Los Angeles,34.050422,-118.248704,La Noche Buena,34.05718597852884,-118.23818089037538,Mexican Restaurant,1
28,Los Angeles,34.050422,-118.248704,Howlin' Ray's,34.0614747122286,-118.23971942714154,Fried Chicken Joint,1
29,Los Angeles,34.050422,-118.248704,Yamazaki Bakery,34.04890043463065,-118.2401984733509,Bakery,1
30,Los Angeles,34.050422,-118.248704,Cielito Lindo,34.058043699425845,-118.23745740198875,Mexican Restaurant,1
31,Los Angeles,34.050422,-118.248704,Jersey Mike's Subs,34.046695,-118.259496,Sandwich Place,1
32,Los Angeles,34.050422,-118.248704,Casa La Doña,34.04271530539178,-118.25328422374328,Mexican Restaurant,1
33,Los Angeles,34.050422,-118.248704,Concert Hall Cafe,34.055414111883145,-118.24931868069875,Café,1
34,Los Angeles,34.050422,-118.248704,Aloha Café,34.04706361110266,-118.23886994032502,Restaurant,1
35,Los Angeles,34.050422,-118.248704,Chica's Tacos,34.04582049028786,-118.2560573029255,Taco Place,1
36,Los Angeles,34.050422,-118.248704,Ocho Mexican Grill,34.049286961318295,-118.25605094215818,Mexican Restaurant,1
37,Los Angeles,34.050422,-118.248704,Mike's Deli,34.050715101110455,-118.24150400526634,Deli / Bodega,1
38,Los Angeles,34.050422,-118.248704,The Coffee Bar,34.04675637443674,-118.25550019786728,Café,1
39,Los Angeles,34.050422,-118.248704,Tsurumaru Udon Honpo,34.045228569614004,-118.23852597243528,Japanese Restaurant,1
40,Los Angeles,34.050422,-118.248704,Lupetti Pizzeria,34.04504823609592,-118.23767865966487,Pizza Place,1
41,Los Angeles,34.050422,-118.248704,Long's Family Pastry,34.0603278843407,-118.23778070498385,Chinese Restaurant,1
42,Los Angeles,34.050422,-118.248704,Eastside Market Italian Deli,34.06509874770175,-118.24663350437224,Deli / Bodega,1
43,Los Angeles,34.050422,-118.248704,Comfort LA,34.03779885711461,-118.24292875130625,Southern / Soul Food Restaurant,1
44,Los Angeles,34.050422,-118.248704,Homegirl Cafe,34.0625042667467,-118.23579954616623,Café,1
45,Los Angeles,34.050422,-118.248704,Mexicali Taco & Co.,34.06357127311011,-118.24564804055467,Taco Place,1
46,Los Angeles,34.050422,-118.248704,Marie's Coffee & Deli,34.04854961491413,-118.25860056754343,Sandwich Place,1
47,Los Angeles,34.050422,-118.248704,Dunkin',34.04515634515687,-118.25658248374691,Donut Shop,1
48,Los Angeles,34.050422,-118.248704,Chipotle Mexican Grill,34.042015,-118.25841,Burrito Place,1
49,Los Angeles,34.050422,-118.248704,Mr. Churro,34.05751836354504,-118.23752579067191,Bakery,1
50,Los Angeles,34.050422,-118.248704,Javier's Tacos Mexico,34.04198249055136,-118.25637559002818,Mexican Restaurant,1
51,Los Angeles,34.050422,-118.248704,Pizza Studio,34.0492459,-118.2617532,Pizza Place,1
52,Los Angeles,34.050422,-118.248704,Queen's Bakery,34.06265184904068,-118.23828074456921,Bakery,1
53,Los Angeles,34.050422,-118.248704,Guisados,34.07026183469215,-118.25043738234746,Taco Place,1
54,Los Angeles,34.050422,-118.248704,Nazo's Bakery,34.047653393345236,-118.26050195523631,Bakery,1
55,Los Angeles,34.050422,-118.248704,Cow Cafe,34.03877284006655,-118.26423372752264,Café,1
