,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Price
0,Omaha,41.256172,-95.939847,Culprit Cafe and Bakery,41.257515646846684,-95.93724511606683,Bakery,1
1,Omaha,41.256172,-95.939847,11-Worth Cafe,41.252380968767504,-95.94804347707887,Breakfast Spot,1
2,Omaha,41.256172,-95.939847,Worker's Take-Out,41.25969653236278,-95.93737490698051,Sandwich Place,1
3,Omaha,41.256172,-95.939847,Pickleman's Gourmet Cafe,41.2574505,-95.9361175,Sandwich Place,1
4,Omaha,41.256172,-95.939847,Doozy's,41.2568259713725,-95.93724006861709,Sandwich Place,1
5,Omaha,41.256172,-95.939847,Leadbelly,41.25775522526791,-95.96102091292272,Burger Joint,1
6,Omaha,41.256172,-95.939847,Farine + Four,41.25256684209825,-95.9570644532307,Bakery,1
7,Omaha,41.256172,-95.939847,Trini's Mexican Restaurant,41.25568008415092,-95.93024702016712,Mexican Restaurant,1
8,Omaha,41.256172,-95.939847,Cafe 110,41.25721558683049,-95.93307597745627,Café,1
9,Omaha,41.256172,-95.939847,Via Farina,41.24878675467487,-95.9294285768981,Pizza Place,1
10,Omaha,41.256172,-95.939847,Manhattan Deli,41.25796049538622,-95.94119032795814,Deli / Bodega,1
11,Omaha,41.256172,-95.939847,Taqueria El Rey,41.26897306415182,-95.9499064472315,Food Truck,1
12,Omaha,41.256172,-95.939847,International Cafe,41.257823482357445,-95.94797753773993,African Restaurant,1
13,Omaha,41.256172,-95.939847,Dante Pizzeria Napoletana,41.257865384222704,-95.97062431997226,Pizza Place,1
14,Omaha,41.256172,-95.939847,Early Bird Brunch,41.257848966763824,-95.96994715898666,Breakfast Spot,1
15,Omaha,41.256172,-95.939847,Dinker's Bar & Grill,41.23669692793483,-95.9547355039852,Burger Joint,1
16,Omaha,41.256172,-95.939847,Noli's Pizzeria,41.257691723024934,-95.97365173731494,Pizza Place,1
17,Omaha,41.256172,-95.939847,Eat the Worm,41.255393304000044,-95.93246525507787,Mexican Restaurant,1
18,Omaha,41.256172,-95.939847,Bob's Grill & Cafe,41.25710177372982,-95.93870842064025,American Restaurant,1
19,Omaha,41.256172,-95.939847,PepperJax Grill,41.2552719,-95.9329362,Sandwich Place,1
20,Omaha,41.256172,-95.939847,Subway,41.258640707665585,-95.93728802079039,Sandwich Place,1
21,Omaha,41.256172,-95.939847,Subway,41.258587028304625,-95.94123388969429,Sandwich Place,1
22,Omaha,41.256172,-95.939847,Bruegger's Bagels,41.259267195669764,-95.9740698981476,Bagel Shop,1
23,Omaha,41.256172,-95.939847,Abelardo's Mexican Fresh,41.24165884964634,-95.96557669690311,Mexican Restaurant,1
24,Omaha,41.256172,-95.939847,Ethnic Sandwich Shop,41.2442131878292,-95.93353624877984,Sandwich Place,1
25,Omaha,41.256172,-95.939847,Mula Mexican Kitchen & Tequileria,41.25796103256971,-95.97324330898422,Mexican Restaurant,1
26,Omaha,41.256172,-95.939847,Bliss Old Market Bakery,41.253357211301406,-95.9303559731633,Bakery,1
27,Omaha,41.256172,-95.939847,Ray's Original Buffalo Wings,41.25945947916602,-95.95928329408403,Wings Joint,1
28,Omaha,41.256172,-95.939847,Runza,41.257921333249016,-95.95628180679458,Fast Food Restaurant,1
29,Omaha,41.256172,-95.939847,Little King,41.255173455592,-95.93201485378813,Sandwich Place,1
30,Omaha,41.256172,-95.939847,Romeo's Mexican Food & Pizza,41.25758109686295,-95.95536192725922,Mexican Restaurant,1
31,Omaha,41.256172,-95.939847,Olsen's bake shop,41.24254242955141,-95.92951417891835,Bakery,1
32,Omaha,41.256172,-95.939847,El Rancho,41.2385366533804,-95.94393028572193,Mexican Restaurant,1
33,Omaha,41.256172,-95.939847,Backstage Grill,41.251360300249125,-95.91467204412548,Diner,1
34,Omaha,41.256172,-95.939847,Domino's Pizza,41.25381927339159,-95.95274636152675,Pizza Place,1
35,Omaha,41.256172,-95.939847,Subway,41.26823849118255,-95.94675379600292,Sandwich Place,1
36,Omaha,41.256172,-95.939847,Tacos Y Tortas El Rey,41.25218397868931,-95.9516663417951,Food Truck,1
37,Omaha,41.256172,-95.939847,Smoking Jay's,41.235202408347426,-95.93352278914503,BBQ Joint,1
38,Omaha,41.256172,-95.939847,Jimmy John's,41.25995088009273,-95.97293295121726,Sandwich Place,1
39,Omaha,41.256172,-95.939847,Taco Bell,41.2593819634301,-95.97077489782814,Fast Food Restaurant,1
40,Omaha,41.256172,-95.939847,Jimmy John's,41.231662043911825,-95.93392135647275,Sandwich Place,1
41,Omaha,41.256172,-95.939847,Subway,41.23009735055825,-95.9479401740476,Sandwich Place,1
42,Omaha,41.256172,-95.939847,Pizza Hut,41.259414053808875,-95.97073097281557,Pizza Place,1
43,Omaha,41.256172,-95.939847,Subway,41.259852218186325,-95.97431576805741,Sandwich Place,1
44,Omaha,41.256172,-95.939847,Pizza Hut,41.232859236590635,-95.94760342505651,Pizza Place,1
45,Omaha,41.256172,-95.939847,tequeria el rey,41.272232608579046,-95.93275402730296,Food Truck,1
46,Omaha,41.256172,-95.939847,Anthony Piccolo Mobile Venue,41.23922156320031,-95.94256292348521,Food Truck,1
47,Omaha,41.256172,-95.939847,Arbys,41.2351,-95.945396,Fast Food Restaurant,1
48,Omaha,41.256172,-95.939847,Burger King,41.237412302013816,-95.93286596238613,Fast Food Restaurant,1
